USGSID,Well  Name,OBJECTID,LABNO,TOPFT,BOTFT,,Member,Member Top,County,1/41/4,EW,NS,RNG,SEC,TWP,Latitude,Longitude,SHLOILPCT,WATERPCT,SHLRSDPCT,GASPLSPCT,OILGPT,WATERGPT,SPCFGRAV,COKETEND,INTVL,INTXOIL,WELLNAME,COREDEP_FT,7_5_QUAD,CORE2,FISCHASSAY_FT,ASSAYLAB,NUMB_ASSAYS,LOCATNOTE,USBMNO,XRD,MISCNOTE,,WKPKISOP,TIPTISOP,LCWPTPISOP
W0286,CCR1,26473,83290,688,689,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,2.5,96.6,0.9,0.00001,6,0,1,1,0.00001,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26474,83291,689,690.4,1.4,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,3.4,95.9,0.7,0.00001,8.1,0,1,1.4,0.000014,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26475,83292,690.4,691.5,1.1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,1.8,97.6,0.6,0.00001,4.3,0,1,1.1,0.000011,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26476,83293,691.5,692.6,1.1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,2.3,97,0.7,0.00001,5.5,0,1,1.1,0.000011,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26477,83294,692.6,693.4,0.8,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,1.1,98.2,0.7,0.00001,2.5,0,1,0.8,0.000008,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26478,83295,693.4,695,1.6,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.3,2.3,96.9,0.5,0.7,5.5,0,1,1.6,1.12,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26479,83296,695,696,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.6,1,97.8,0.6,1.6,2.4,0,1,1,1.6,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26480,83297,696,696.8,0.8,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,3.4,1.5,93.4,1.7,9.1,3.6,0.903,1,0.8,7.28,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26481,83298,696.8,697.9,1.1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,5.9,1.9,90,2.2,15.7,4.6,0.897,1,1.1,17.27,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26482,83299,697.9,699.5,1.6,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.1,2.6,96.8,0.5,0.3,6.2,0,1,1.6,0.48,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26483,83300,699.5,700.9,1.4,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,3.4,95.3,1.3,0.00001,8.1,0,1,1.4,0.000014,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26484,83301,700.9,701.5,0.6,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,5.3,93.9,0.8,0.00001,12.7,0,1,0.6,0.000006,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26485,83302,701.5,703.5,2,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,2.3,97.5,0.2,0.00001,5.5,0,1,2,0.00002,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26486,83303,703.5,704.9,1.4,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,1.7,98,0.3,0.1,4,0,1,1.4,0.14,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26487,83304,704.9,706.3,1.4,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.4,1.4,97.8,0.4,1.1,3.2,0,1,1.4,1.54,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26488,83305,706.3,706.9,0.6,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.7,1.8,95.3,1.2,4.4,4.3,0,1,0.6,2.64,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26489,83306,706.9,707.7,0.8,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,5.3,1.3,91.2,2.2,14.1,3.1,0.901,1,0.8,11.28,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26490,83307,707.7,708.9,1.2,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.2,1.4,96.7,0.7,3.1,3.4,0,1,1.2,3.72,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26491,83308,708.9,710.1,1.2,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,3.3,96,0.7,0.00001,8,0,1,1.2,0.000012,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26492,83309,710.1,711.1,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,2.9,96.4,0.7,0.00001,7,0,1,1,0.00001,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26493,83310,711.1,712.1,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,4.4,94.9,0.7,0.00001,10.7,0,1,1,0.00001,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26494,83311,712.1,713.7,1.6,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,4.5,95.6,0.9,0.00001,10.8,0,1,1.6,0.000016,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26495,83312,713.7,715.3,1.6,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.7,2.5,96.2,0.6,1.8,6,0,1,1.6,2.88,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26496,83313,715.3,716.9,1.6,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,3.1,4,90,2,8.1,9.6,0.904,1,1.6,12.96,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26497,83314,716.9,717.5,0.6,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,0.5,98.8,0.7,0.00001,1.1,0,1,0.6,0.000006,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26498,83315,717.5,718.5,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.1,1,97,0.9,2.7,2.4,0,1,1,2.7,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26499,83316,718.5,719.3,0.8,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.3,1.3,96.7,1.7,0.7,3.1,0,1,0.8,0.56,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26500,83317,719.3,720.5,1.2,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.1,3.1,96,0.8,0.3,7.4,0,1,1.2,0.36,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26501,83318,720.5,722,1.5,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,2.5,96.7,0.8,0.00001,6,0,1,1.5,0.000015,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26502,83319,722,724,2,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,3.3,96.1,0.6,0.00001,8,0,1,2,0.00002,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26503,83320,724,725.9,1.9,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,2.9,95.9,1.2,0.1,6.9,0,1,1.9,0.19,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26504,83321,725.9,726.9,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,2.8,96.3,0.9,0.00001,6.7,0,1,1,0.00001,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26505,83322,726.9,727.9,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.1,1.4,97.6,0.9,0.3,3.2,0,1,1,0.3,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26506,83323,727.9,728.9,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.4,1.3,97.3,1,1,3.1,0,1,1,1,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26507,83324,728.9,729.9,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.8,1.4,96.3,1.5,2.2,3.4,0,1,1,2.2,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26508,83325,729.9,731,1.1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,2,1.6,95.1,1.3,5.4,3.8,0.9,1,1.1,5.94,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26509,83326,731,732,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,4.4,1.2,92.5,1.9,11.8,2.9,0.889,1,1,11.8,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26510,83327,732,733,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.8,1.3,95.5,1.4,4.7,3.1,0,1,1,4.7,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26511,83328,733,734.4,1.4,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.7,1.4,95.8,1.1,4.4,3.2,0,1,1.4,6.16,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26512,83329,734.4,735.4,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0,0.6,98.2,1.2,0.00001,1.4,0,1,1,0.00001,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26513,83330,735.4,737.2,1.8,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.3,1,96.5,1.2,3.5,2.4,0,1,1.8,6.3,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26514,83331,737.2,738.2,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1,0.8,97.5,0.7,2.6,1.9,0,1,1,2.6,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26515,83332,738.2,739.2,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.9,0.8,97.5,0.8,2.3,1.9,0,1,1,2.3,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26516,83333,739.2,740.3,1.1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.4,1,96.7,0.9,3.6,2.4,0,1,1.1,3.96,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26517,83334,740.3,741.3,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.3,1.9,95.9,0.9,3.5,4.6,0,1,1,3.5,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26518,83335,741.3,742.5,1.2,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.3,1.8,95.4,1.5,3.4,4.2,0,1,1.2,4.08,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26519,83336,742.5,743.6,1.1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.3,1.6,96.1,1,3.5,3.8,0,1,1.1,3.85,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26520,83337,743.6,744.7,1.1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.2,1.6,96.1,1.1,3.1,3.8,0,1,1.1,3.41,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26521,83338,744.7,745.5,0.8,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.3,1.2,96.7,0.8,3.4,2.9,0,1,0.8,2.72,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26522,83339,745.5,746,0.5,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.7,1.6,97,0.7,1.9,3.8,0,1,0.5,0.95,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26523,83340,746,747,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1,2.6,95.4,1,2.7,6.2,0,1,1,2.7,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26524,83341,747,748,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.2,3.9,93.8,1.1,3,9.2,0.916,1,1,3,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26525,83342,748,749,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.1,5.4,92.2,1.3,3,12.9,0,1,1,3,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26526,83343,749,750,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.9,2.3,96,0.8,2.2,5.4,0,1,1,2.2,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26527,83344,750,751,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.9,1.9,96.4,0.8,2.2,4.6,0,1,1,2.2,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26528,83345,751,752,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.6,8.4,88.9,2.1,1.6,20.1,0,1,1,1.6,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26529,83346,752,753,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.4,8,89.5,1.1,3.6,19.2,0,1,1,3.6,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26530,83347,753,754.5,1.5,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.3,4.3,93.2,1.2,3.4,10.3,0,1,1.5,5.1,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26531,83348,754.5,755.9,1.4,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.7,3.5,93.8,1,4.3,8.4,0,1,1.4,6.02,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26532,83349,755.9,757.3,1.4,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.9,2,94.3,1.8,5,4.8,0,1,1.4,7,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26533,83350,757.3,758.3,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,5.6,1.5,91.3,1.6,14.9,3.6,0.893,1,1,14.9,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26534,83351,758.3,759.3,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,7.5,1.5,88.1,2.9,20,3.6,0.897,1,1,20,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26535,83352,759.3,760.2,0.9,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,5,2.4,90.1,2.5,13.4,5.6,0.901,1,0.9,12.06,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26536,83353,760.2,761.2,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,3.2,2.3,92,2.5,8.4,5.5,0.907,1,1,8.4,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26537,83354,761.2,762.2,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1,1.3,96.6,1.1,2.7,3.1,0,1,1,2.7,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26538,83355,762.2,763.2,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.9,1.4,96.4,1.3,2.5,3.2,0,1,1,2.5,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26539,83356,763.2,764.3,1.1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.1,0.7,97,2.2,0.3,1.7,0,1,1.1,0.33,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26540,83357,764.3,765.6,1.3,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.9,2.6,95.6,0.9,2.2,6.2,0,1,1.3,2.86,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26541,83358,765.6,767,1.4,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.5,1.4,97.4,0.7,1.4,3.2,0,1,1.4,1.96,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26542,83359,767,768.2,1.2,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.7,1.5,95.8,2,1.9,3.6,0,1,1.2,2.28,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26543,83360,768.2,769.3,1.1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,0.9,1.8,96.1,1.2,2.5,4.3,0,1,1.1,2.75,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26544,83361,769.3,770.3,1,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,1.4,1.9,95.5,1.2,3.6,4.4,0,1,1,3.6,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26545,83362,770.3,771.5,1.2,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,2.2,2.3,93.9,1.6,5.9,5.5,0.912,1,1.2,7.08,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
W0286,CCR1,26546,83363,771.5,772.7,1.2,Wilkins Peak,518.9,Sweetwater,SE NW,2570 FWL,1913 FNL,107 W,14,14 N,41.19594769,-109.4362318,2.7,1.8,94.1,1.4,7.1,4.3,0.905,1,1.2,8.52,Current Creek Ridge 1,,Sugarloaf Basin,,63 1995,"Laramie, 1983",1326,,None,,,,1194.2,230.5,1650.8
